Trial,Step_500,Step_1000
730,-22.263027022153018,22.06215316943521
731,36.60587542655255,37.987066808690244
732,-31.360317816937993,-22.746107115323262
733,-2.5783905037156245,32.4170509258798
734,-44.0919934670143,-93.77387742871088
735,-13.480673589423475,12.552125514416877
736,8.48615696880287,-48.51252495146247
737,4.178751121124496,33.08767546091257
738,23.653651512624965,-25.37963780338875
739,13.866988938914757,46.55199016001383
740,-15.275394420452248,24.598490944368507
741,17.694874417462522,-22.951825021080836
742,-69.01705278809061,-41.437858574878796
743,41.17179831050574,-15.558171912576492
744,34.610452541663896,37.09453711424276
745,-3.298492873878682,6.081285073078062
746,47.9987187183786,31.49147933470949
747,29.272350723058555,-52.608765641894074
748,-43.64694011337236,-38.27204166315553
749,14.10857696886751,-4.040318285545943
750,-62.952938571324445,-2.715949849388392
751,71.67447359557482,80.87642837042337
752,-27.274562211906314,-56.88015678370001
753,8.466367430492769,-11.67634257334318
754,-4.615815267496903,30.391080893346064
755,-14.33319330229842,-18.743074781149748
756,93.76766189801273,81.38609757127814
757,22.977863018176965,22.88617713723389
758,-9.14509568009395,21.936567113234332
759,-12.972065998546901,24.21944118289976
760,-13.387062253591715,-25.558122002861133
761,-7.13642853287636,-9.07107994161412
762,-45.101359036496056,-31.6486207050757
763,30.41330327160327,44.34822191732518
764,-80.34333353496424,-87.20936390445627
765,-16.71029838071235,-36.4024114888918
766,25.98056944486096,28.076669868315747
767,18.292623953390702,32.497994947916766
768,-12.506778251460114,-5.6172092980666335
769,-4.274672034398668,30.777622197929297
770,-46.8009711472784,-121.73191043147867
771,-21.210551352816676,-11.437788979505303
772,58.677646679593934,38.651669133222235
773,-4.976443741158039,27.221475592631442
774,-23.4174891623022,-43.98748562651433
775,-50.91220128070545,21.29865650680374
776,19.906940141442426,19.253965061819546
777,-36.754782380070544,-8.134525996394109
778,-9.84746617778795,3.436128488583795
779,-0.5328061740783582,38.17244513638292
780,24.11849091984022,75.04541591104648
781,47.864037733896104,50.41757564154134
782,-47.16202660676018,-26.48260173294948
783,-2.1760972799335745,-24.307822413608356
784,-12.729414717490718,-13.409738870223006
785,48.97155924201409,50.26292096016835
786,-62.167047584214224,-29.20719586808613
787,11.66648144809009,-5.853806615537015
788,-66.34297914701652,-112.91681160419319
789,17.449442477844272,17.455146321945094
790,-26.130620578373,-32.22924232822093
791,-23.40092290917786,14.30523200509445
792,18.577352388929537,-20.875746503315334
793,-10.045280976346993,-33.81133452198193
794,35.47088398395615,-4.351540683648517
795,9.570733463415948,13.67967773162256
796,-9.789500315257538,-13.10131366331028
797,-8.059780329592328,-22.954898791247793
798,34.3080327837945,69.4581430423417
799,-25.653072387094124,-34.338666354113215
800,-23.302643625750274,48.88537594972177
801,-27.995052846489195,-57.12884303409603
802,9.388289191129429,45.48276970791412
803,21.774969132425902,8.047923456675345
804,-29.102859523503408,11.802214481339474
805,48.60063741738227,116.11902650343956
806,-59.90275484155069,-26.62887016851093
807,-71.78047208440238,-57.2400879704935
808,33.75878008378029,3.8988934921432126
809,-22.42708970646251,10.453286402466548
810,-17.917643820968134,-86.5640989608849
811,-17.930144535266436,-55.37422504153324
812,-15.048823990631629,32.53303980322564
813,-36.42468738455705,-25.560479117185317
814,-51.5212125928715,8.986518322355277
815,-26.269615103885634,26.08244472036312
816,-35.34681842623477,-40.06513990729215
817,-64.36193516000304,-90.29368223516872
818,31.165934930843036,14.926978350499422
819,-27.81283119899814,-6.788000406048766
820,0.6725737668630245,-9.59943303363254
821,-57.623420398598235,-95.10739355687559
822,-9.550925469007264,-17.633422909035314
823,-0.20989035645142023,5.760410803289115
824,-17.86459516306372,20.390511868035833
825,76.38827393321098,99.92128043757981
826,35.404739993538556,84.77176765007835
827,21.481734433884192,-9.094360796835527
828,-29.508993469370395,-10.306164046021246
829,51.27319209556465,-25.559151187252265
830,30.602063083002975,63.63595134059611
831,45.72038854461422,-13.722600478137958
832,7.564264540070051,73.17625848942114
833,-24.998130314028224,-16.969458233306426
834,2.015433270979416,14.425814141035294
835,-65.97499663110736,-53.29060652118231
836,10.878353903772464,5.356838920601027
837,-17.718786607293953,-14.512235356159639
838,-29.953510508202005,-58.63909796780187
839,50.2338148835525,16.300733591449223
840,-3.6856150413319098,-43.876165230404936
841,-45.937559263563585,-73.99367715285011
842,19.157916845329137,28.74894848273972
843,20.237008725322763,84.47100153673894
844,43.814324433454104,-26.295322842704362
845,25.742826999017506,48.58797468970547
846,-5.316800353521559,-4.423617268345552
847,-49.392533620059865,-22.357854117898675
848,-13.321418618604778,-33.6300699986077
849,-30.531924966500245,-31.09730814537674
850,92.17721551665218,87.45098181899502
851,28.207976490768992,31.058058774807833
852,-52.36429863473405,-7.2727189903566
853,-2.221224911119498,19.502766157932403
854,-3.2840332059216353,-5.456623808852597
855,42.75398761799648,-2.650857882505244
856,14.541430174733694,31.23287343830393
857,17.432508991067373,9.744254777016266
858,60.29037554747411,44.42655112709527
859,-2.3743740919060743,43.80913160026022
860,-61.10233836315885,-87.12266447036174
861,-5.538759905955442,3.184379081285738
862,15.16316749622489,59.70376178720523
863,-6.126782297993485,3.9146033542358496
864,5.860222333867139,12.278321866425323
865,-67.53108097310957,-32.151549270372946
866,16.348149006968434,42.08764730275482
867,3.7251604953371915,14.086481677706397
868,28.108379775705412,60.171767887004975
869,-10.961127475691418,-40.70473462501501
870,24.10039467227269,55.21671912128285
871,44.42641136390051,-1.7072215073417325
872,20.24833333262862,40.817424192624685
873,23.396162744923963,59.24806330382799
874,-15.11173831405953,33.81237648563434
875,37.57353544039412,18.706372739460214
876,-23.887028260011604,21.95556114508176
877,-12.849833076124586,9.512186124627316
878,40.60569002274977,-22.488568311609086
879,26.065197709066393,-16.300426175107113
880,70.42268588616564,60.715128778386344
881,3.2101758076916873,-31.37665723501146
882,21.68799905491508,48.79758748582483
883,52.683618966379726,38.582500225615554
884,-3.4479546125289913,1.1551617329847097
885,2.9878578578591872,-41.56652187964832
886,-24.294070138485388,-6.805107832054329
887,45.02928278360712,41.05186444692473
888,-64.70215968796697,-92.27762045593647
889,-18.975597590031107,-5.680762389018703
890,-18.48835622306202,-16.631856545112534
891,27.22214240088659,9.274711477679386
892,34.69764432211149,-19.42979922984253
893,-2.1510947629034063,18.58347884558105
894,-2.0635094451663276,2.7810225908474364
895,8.640131714269057,-20.657014987965074
896,-13.387695693769546,27.14635200014134
897,-10.195328239963546,15.440347056673014
898,-8.430508991045418,-13.519472664058089
899,17.499991167885348,-22.800643398183333
900,-38.00862498135033,-108.29137751611349
901,41.722497716835534,48.0785173582776
902,-64.41760563597184,-92.80966841835826
903,-29.105049069106386,-21.84679163169018
904,24.73771825890538,19.322409629643047
905,17.978002939974935,20.822068183911416
906,-0.8157861228478644,-13.49903982042876
907,-52.91456463866347,-54.120545660262
908,-63.753358863834656,-34.70585018231108
909,-28.141482652070408,10.903121025354737
910,26.192720546895373,5.3746643018252005
911,13.294647396839688,28.772772958342166
912,24.17140789296341,-10.071925205084515
913,8.033881973675296,-0.5896383759658945
914,55.51051709176277,27.240160472299706
915,33.08944242869826,44.91746101076913
916,-73.70086806921793,-40.880158505863655
917,-3.2166880891912752,34.120835275750764
918,17.461996336143006,30.46339908839259
919,2.630290319173864,-35.92659718123084
920,-23.22364785618663,4.962190335214878
921,20.015316079434772,25.1935925766989
922,-5.988620463839963,0.931439069829446
923,38.49970722543846,53.193783117750485
924,8.36325513069771,-22.235759800204004
925,12.616558742053584,32.16626423540972
926,-3.813170870747,-11.526476241037178
927,-13.354423031682654,-26.20048232858302
928,60.136705493273794,76.31021952431705
929,25.16006946648556,36.710372923912644
930,19.69945417499381,59.52420438662603
931,0.9576221743166947,3.385536926378613
932,0.565991961768735,-12.313072436643386
933,23.59779722723204,-12.314419843567903
934,22.93522646473806,18.38105195379447
935,15.15331515145772,9.991001919461908
936,-58.805078474227955,-82.69436635638993
937,30.71625084410732,34.95362146817101
938,13.886109798338254,6.535287040040554
939,-8.939262966570157,-38.31403915398801
940,14.881699936443928,65.26786205130111
941,75.60878442831508,33.30495772615919
942,-23.85343318512473,-28.77106544957731
943,9.49838485028067,19.88299699519593
944,-10.12700702505725,47.44453462459304
945,10.518001313288028,32.17903004596304
946,-22.086303151064282,-7.913250418976908
947,7.823928366598056,-5.135591154092299
948,18.487045769531154,42.480831902669266
949,-54.61766859712852,-103.52423405367054
950,-40.694850482417216,-54.65086826616646
951,-9.236003552195257,-61.791438996052335
952,-33.521060945739556,28.644943516022146
953,5.408069612064777,19.0722368306934
954,24.55388763335225,-4.1296673222825815
955,13.233913033370929,35.66338105285067
956,32.208355250674416,-26.555946226299728
957,-22.37280834367404,-39.419683381973755
958,23.178395627601134,71.20603949003583
959,-7.540174502575658,52.65024114589969
960,-33.37264812434174,41.307148174404716
961,28.27074881432093,3.7462233875285422
962,10.562019934403986,-7.68576921510532
963,10.705403439143948,8.266342717328614
964,6.931719687048013,-26.60184703086746
965,13.0616967775866,13.409643460033717
966,28.571590399623442,23.664440086626477
967,5.3305150157093735,80.65834351764352
968,-18.941749469639895,-29.420510523049483
969,34.26019177114166,51.754404808000274
970,-3.3861224444827456,-53.50941235990245
971,19.89120386274115,89.35353466241922
972,22.537337027980232,-8.478959120032677
973,-38.976186775764056,-17.703139425875264
974,-24.503689812076214,-50.74518469063989
975,-23.61519703654646,10.893991009758043
976,5.967047375220777,-48.893508279167676
977,30.017933550221574,20.912478543790073
978,-51.47711484279791,15.448284769204408
979,-11.51230868465173,-47.362877110157726
980,16.338412907255464,-23.00750598573608
981,-49.056109860731105,-37.58342652511378
982,34.19667162444745,-13.23290721590498
983,-19.597277881929536,-7.771948396058965
984,-17.891196828374323,0.4884810905575009
985,-18.948263688141036,45.135744391879776
986,1.3479916974928323,-8.823140185421153
987,-27.470940065129504,-40.55231438039035
988,28.768276512201172,6.864594030186663
989,17.030687665772195,53.37649636588416
990,41.24977750468603,87.22410514617992
991,-25.852303365896038,-98.1168978200781
992,-62.425339803547445,-131.85353116754288
993,55.07879823941078,44.815133985391455
994,31.63932527782619,9.402568708853941
995,-6.640945492252152,-3.1450142376107864
996,1.4189706889661409,4.648875946527734
997,-0.5760130951265922,-72.7998241475897
998,23.250184881974963,36.85304195182358
999,-30.296441584225658,-29.871419017565096
1000,-42.96451989735163,-45.38611232907797

OVERALL MEAN,0.36465300515503596,1.6759600739354172
